Taxon,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,biovolume_size_class,normalized_biovolume_mean,normalized_biovolume_std,equivalent_circular_diameter_mean,normalized_abundance_mean,normalized_abundance_std,QC_3std_dev,QC_min_n_size_bins,QC_R2
Aggregate,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,50950559778.40595,0.0006596554728198,,4599.565196841983,4.564464349948765e-05,,0,0,0
Aggregate,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,101705212071.36678,0.0007790448686914,,5791.372894228102,4.221403265292143e-05,,0,0,0
Aggregate,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,203373568902.34256,0.0006641253871516,,7296.231904209181,3.907175085825436e-05,,0,0,0
Collodaria_others,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,3198238305.1719217,0.0199837782705771,,1827.9770239256288,0.0013671978241487,,0,1,0
Collodaria_others,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,6368819972.300732,0.0074436654918375,,2299.7825984209894,0.0005750864715995,,0,1,0
Collodaria_others,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,12713151508.920866,0.0036712776083581,,2895.6864471140507,0.0002659317417018,,0,1,0
Copepoda,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,790284465.9346219,0.0109570450576945,,1147.0832576583095,0.0008640756482858,,0,1,0
Copepoda,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,1596484088.142202,0.0097159716875413,,1450.068963877236,0.0008001659161246,,0,1,0
Copepoda,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,3198238305.1719217,0.0038341360769256,,1827.9770239256288,0.0003728721338587,,0,1,0
Cyanophyceae,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,790284465.9346219,0.0270273294811059,,1147.0832576583095,0.0025202206408336,,0,1,0
Cyanophyceae,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,1596484088.142202,0.0077074397839255,,1450.068963877236,0.0007334854231142,,0,1,0
Cyanophyceae,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,3198238305.1719217,0.0063543768098903,,1827.9770239256288,0.000497162845145,,0,1,0
Cyanophyceae,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,6368819972.300732,0.0006192439235158,,2299.7825984209894,5.750864715995168e-05,,0,1,0
Fecal_pellet,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,395398209.4983175,0.0022099491054887,,910.6371395896388,0.0001573493627385,,0,1,0
Fecal_pellet,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,790284465.9346219,0.0019511546592336,,1147.0832576583095,0.0002160189120714,,0,1,0
Fecal_pellet,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,1596484088.142202,0.0005926552060338,,1450.068963877236,6.668049301038766e-05,,0,1,0
Fecal_pellet,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,3198238305.1719217,0.0005978949645803,,1827.9770239256288,6.214535564312661e-05,,0,1,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,790284465.9346219,0.0633931324826977,,1147.0832576583095,0.0056164917138577,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,1596484088.142202,0.0398613472104684,,1450.068963877236,0.0031339831714882,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,3198238305.1719217,0.0282275944845569,,1827.9770239256288,0.0021750874475094,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,6368819972.300732,0.0132330755880288,,2299.7825984209894,0.0009776470017191,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,12713151508.920866,0.0066140305751824,,2895.6864471140507,0.0004786771350632,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,25468270205.310867,0.0069479168528002,,3650.3424496887937,0.0003930448585522,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,50950559778.40595,0.0010374465669171,,4599.565196841983,4.564464349948765e-05,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,101705212071.36678,0.0011183618028514,,5791.372894228102,4.221403265292143e-05,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,203373568902.34256,0.0007377362876752,,7296.231904209181,3.907175085825436e-05,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,405676930955.3644,0.001094944842768,,9184.60668727845,3.628531988448873e-05,,0,0,0
Rhizaria_others,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,1596484088.142202,0.0126962883392844,,1450.068963877236,0.0010002073951558,,0,1,1
Rhizaria_others,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,3198238305.1719217,0.0105146729407484,,1827.9770239256288,0.0007457442677175,,0,1,1
Rhizaria_others,1.0,2015,05,North Atlantic Ocean,11.5,-19.5,19.0,201.0,1,6368819972.300732,0.000582704451804,,2299.7825984209894,5.750864715995168e-05,,0,1,1
Acantharia,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,790284465.9346219,0.017179531768231,,1147.0832576583095,0.0014181749670095,,0,1,0
Acantharia,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,1596484088.142202,0.0038213159655725,,1450.068963877236,0.0003535760091266,,0,1,0
Acantharia,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,3198238305.1719217,0.0034487032244822,,1827.9770239256288,0.0002353773285328,,0,1,0
Aggregate,0.9951923076923076,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,790284465.9346219,0.106944655864937,,1147.0832576583095,0.0094908632407559,,0,0,0
Aggregate,0.9951923076923076,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,1596484088.142202,0.0529784289671327,,1450.068963877236,0.0043439338264134,,0,0,0
Aggregate,0.9951923076923076,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,3198238305.1719217,0.0330922412337064,,1827.9770239256288,0.0025420751481548,,0,0,0
Aggregate,0.9951923076923076,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,6368819972.300732,0.0203005901787807,,2299.7825984209894,0.0014811464968309,,0,0,0
Aggregate,0.9951923076923076,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,12713151508.920866,0.0123668845702438,,2895.6864471140507,0.0008057793189671,,0,0,0
Aggregate,0.9951923076923076,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,25468270205.310867,0.0050131622240091,,3650.3424496887937,0.0002977337496654,,0,0,0
Aggregate,0.9951923076923076,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,50950559778.40595,0.0014966166760649,,4599.565196841983,0.0001037282429641,,0,0,0
Aggregate,0.9951923076923076,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,101705212071.36678,0.0006268912050636,,5791.372894228102,3.197737346456866e-05,,0,0,0
Collodaria_others,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,3198238305.1719217,0.0095022323440051,,1827.9770239256288,0.0007532074513051,,0,1,0
Collodaria_others,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,6368819972.300732,0.0067182075861698,,2299.7825984209894,0.000479194454857,,0,1,0
Collodaria_others,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,12713151508.920866,0.0006293142314544,,2895.6864471140507,4.02889659483598e-05,,0,1,0
Collodaria_others,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,25468270205.310867,0.0004910019159849,,3650.3424496887937,3.7216718708178e-05,,0,1,0
Copepoda,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,790284465.9346219,0.0095382890470417,,1147.0832576583095,0.0007636326745435,,0,1,1
Copepoda,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,1596484088.142202,0.0092510678973647,,1450.068963877236,0.0008081737351466,,0,1,1
Copepoda,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,3198238305.1719217,0.0041859863978729,,1827.9770239256288,0.000329528259946,,0,1,1
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,790284465.9346219,0.0661007997255436,,1147.0832576583095,0.0057817902501156,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,1596484088.142202,0.0466873495572993,,1450.068963877236,0.0037883143835,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,3198238305.1719217,0.0267648951824246,,1827.9770239256288,0.0021183959567957,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,6368819972.300732,0.0057262853585642,,2299.7825984209894,0.0004356313225973,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,12713151508.920866,0.0035340902482367,,2895.6864471140507,0.0002014448297417,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,25468270205.310867,0.0018126241471394,,3650.3424496887937,0.0001116501561245,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,50950559778.40595,0.0010449679586551,,4599.565196841983,6.91521619761291e-05,,0,0,0
Rhizaria_others,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,1596484088.142202,0.0120223105445659,,1450.068963877236,0.00090919545204,,0,1,0
Rhizaria_others,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,3198238305.1719217,0.0035362650369072,,1827.9770239256288,0.0002824527942394,,0,1,0
Rhizaria_others,1.0,2015,05,North Atlantic Ocean,11.5,-18.5,2.0,201.0,1,6368819972.300732,0.0006568632826288,,2299.7825984209894,4.356313225973245e-05,,0,1,0
Acantharia,1.0,2015,05,North Pacific Ocean,12.5,-152.5,2.0,201.0,1,790284465.9346219,0.0038357964592437,,1147.0832576583095,0.0003360889319386,,0,1,0
Acantharia,1.0,2015,05,North Pacific Ocean,12.5,-152.5,2.0,201.0,1,1596484088.142202,0.0011989819716248,,1450.068963877236,8.892307012290438e-05,,0,1,0
Acantharia,1.0,2015,05,North Pacific Ocean,12.5,-152.5,2.0,201.0,1,3198238305.1719217,0.000692553272556,,1827.9770239256288,4.143757468024194e-05,,0,1,0
Aggregate,1.0,2015,05,North Pacific Ocean,12.5,-152.5,2.0,201.0,1,790284465.9346219,0.0047604312241144,,1147.0832576583095,0.0004801270456266,,0,1,0
Aggregate,1.0,2015,05,North Pacific Ocean,12.5,-152.5,2.0,201.0,1,1596484088.142202,0.0034616655757822,,1450.068963877236,0.0002667692103687,,0,1,0
Aggregate,1.0,2015,05,North Pacific Ocean,12.5,-152.5,2.0,201.0,1,3198238305.1719217,0.0012300023275643,,1827.9770239256288,8.287514936048388e-05,,0,1,0
Collodaria_others,1.0,2015,05,North Pacific Ocean,12.5,-152.5,2.0,201.0,1,6368819972.300732,0.0042630775466808,,2299.7825984209894,0.0003067671058329,,0,1,0
Collodaria_others,1.0,2015,05,North Pacific Ocean,12.5,-152.5,2.0,201.0,1,12713151508.920866,0.0017482231217636,,2895.6864471140507,0.0001063915360294,,0,1,0
Collodaria_others,1.0,2015,05,North Pacific Ocean,12.5,-152.5,2.0,201.0,1,25468270205.310867,0.0011425928331392,,3650.3424496887937,6.551907825771753e-05,,0,1,0
Foraminifera,1.0,2015,05,North Pacific Ocean,12.5,-152.5,2.0,201.0,1,3198238305.1719217,0.0007369079507906,,1827.9770239256288,4.143757468024194e-05,,0,1,0
Foraminifera,1.0,2015,05,North Pacific Ocean,12.5,-152.5,2.0,201.0,1,6368819972.300732,0.0005665208109792,,2299.7825984209894,3.834588822911898e-05,,0,1,0
Foraminifera,1.0,2015,05,North Pacific Ocean,12.5,-152.5,2.0,201.0,1,12713151508.920866,0.0004534956974273,,2895.6864471140507,3.546384534315563e-05,,0,1,0
Aggregate,0.9964664310954066,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,790284465.9346219,0.1068602130680552,,1147.0832576583095,0.0095073710409821,,0,0,0
Aggregate,0.9964664310954066,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,1596484088.142202,0.050580443466131,,1450.068963877236,0.0043056920109587,,0,0,0
Aggregate,0.9964664310954066,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,3198238305.1719217,0.0251986558041047,,1827.9770239256288,0.0020363712227193,,0,0,0
Aggregate,0.9964664310954066,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,6368819972.300732,0.0079745867526759,,2299.7825984209894,0.0006096705160228,,0,0,0
Aggregate,0.9964664310954066,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,12713151508.920866,0.0059998949185601,,2895.6864471140507,0.0004100714340209,,0,0,0
Cyanophyceae,1.0,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,790284465.9346219,0.0192814655314127,,1147.0832576583095,0.0018043185917192,,0,1,0
Cyanophyceae,1.0,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,1596484088.142202,0.0074366892839501,,1450.068963877236,0.0006426405986505,,0,1,0
Cyanophyceae,1.0,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,3198238305.1719217,0.0007311552054061,,1827.9770239256288,5.989327125645112e-05,,0,1,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,790284465.9346219,0.0690123514722419,,1147.0832576583095,0.0063151150710173,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,1596484088.142202,0.0448784153367282,,1450.068963877236,0.0038558435919033,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,3198238305.1719217,0.0127496175417815,,1827.9770239256288,0.0009582923401032,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,6368819972.300732,0.0038409458116438,,2299.7825984209894,0.0002771229618285,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,12713151508.920866,0.0025025204958742,,2895.6864471140507,0.0001537767877578,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,25468270205.310867,0.001737572810415,,3650.3424496887937,9.47003283093501e-05,,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,50950559778.40595,0.0006509470497989,,4599.565196841983,4.399052811312033e-05,,0,0,0
Rhizaria_others,1.0,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,1596484088.142202,0.0062329680112977,,1450.068963877236,0.0004498484190553,,0,1,0
Rhizaria_others,1.0,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,3198238305.1719217,0.001960115296799,,1827.9770239256288,0.0001197865425129,,0,1,0
Rhizaria_others,1.0,2015,05,North Atlantic Ocean,12.5,-20.5,18.0,201.0,1,6368819972.300732,0.0007445995374413,,2299.7825984209894,5.5424592365712495e-05,,0,1,0
Aggregate,1.0,2015,05,North Pacific Ocean,13.5,-152.5,2.0,201.0,1,395398209.4983175,0.006488737633029,,910.6371395896388,0.0004803185397911,,0,1,0
Aggregate,1.0,2015,05,North Pacific Ocean,13.5,-152.5,2.0,201.0,1,790284465.9346219,0.0016726384468368,,1147.0832576583095,0.0001758429126246,,0,1,0
Aggregate,1.0,2015,05,North Pacific Ocean,13.5,-152.5,2.0,201.0,1,1596484088.142202,0.0017497095338033,,1450.068963877236,0.0001628370219129,,0,1,0
Aggregate,1.0,2015,05,North Pacific Ocean,13.5,-152.5,2.0,201.0,1,3198238305.1719217,0.0003974471480907,,1827.9770239256288,3.794049871928381e-05,,0,1,0
Acantharia,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,4.0,201.0,1,790284465.9346219,0.0011580543739833,,1147.0832576583095,9.729379081282036e-05,,0,1,1
Acantharia,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,4.0,201.0,1,1596484088.142202,0.0004845302542717,,1450.068963877236,4.504881917076653e-05,,0,1,1
Acantharia,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,4.0,201.0,1,3198238305.1719217,0.0006986220359277,,1827.9770239256288,4.198491586188574e-05,,0,1,1
Aggregate,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,2.0,201.0,2,790284465.9346219,0.03265131064904225,0.016935216282245112,1147.0832576583095,0.0030258328672177997,0.0015272899082500633,0,1,0
Aggregate,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,2.0,201.0,2,1596484088.142202,0.01216401582131325,0.0003443679925205095,1450.068963877236,0.00101153804453825,2.894049855823865e-05,0,1,0
Aggregate,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,2.0,201.0,2,3198238305.1719217,0.0074794698619158,0.003648413550680965,1827.9770239256288,0.0006402091443748501,0.000311636080460548,0,1,0
Aggregate,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,2.0,201.0,2,6368819972.300732,0.0017562003497658498,0.0007249933450800895,2299.7825984209894,0.00014397577181264409,7.111540864220548e-05,0,1,0
Aggregate,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,4.0,201.0,1,12713151508.920866,0.000625873278906,,2895.6864471140507,3.593228065013345e-05,,0,1,0
Copepoda,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,4.0,201.0,1,3198238305.1719217,0.0021437559213489,,1827.9770239256288,0.0001679396634475,,0,1,0
Copepoda,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,4.0,201.0,1,6368819972.300732,0.000513038665075,,2299.7825984209894,3.885239190208887e-05,,0,1,0
Copepoda,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,4.0,201.0,1,12713151508.920866,0.0004287228958576,,2895.6864471140507,3.593228065013345e-05,,0,1,0
Cyanophyceae,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,2.0,201.0,2,790284465.9346219,0.11791233907948825,0.1545702544191361,1147.0832576583095,0.01138682672980285,0.015002651205662307,0,1,0
Cyanophyceae,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,2.0,201.0,2,1596484088.142202,0.0203030362568066,0.02264389622425335,1450.068963877236,0.0018593545838079,0.0020561466103201334,0,1,0
Cyanophyceae,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,2.0,201.0,2,3198238305.1719217,0.0030067999174475,0.0013664973207149647,1827.9770239256288,0.00023583497233505,9.601846665028375e-05,0,1,0
Cyanophyceae,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,2.0,201.0,2,6368819972.300732,0.00120416580804455,0.00023934159485397653,2299.7825984209894,8.569718395953297e-05,1.1302960695616193e-05,0,1,0
Cyanophyceae,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,4.0,201.0,1,12713151508.920866,0.0004553470349514,,2895.6864471140507,3.593228065013345e-05,,0,1,0
Fecal_pellet,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,2.0,201.0,1,790284465.9346219,0.0096261778642395,,1147.0832576583095,0.0009384662670124,,0,1,0
Fecal_pellet,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,2.0,201.0,1,1596484088.142202,0.001780812880798,,1450.068963877236,0.0001629476948399,,0,1,0
Fecal_pellet,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,2.0,201.0,1,3198238305.1719217,0.0006960679671619,,1827.9770239256288,5.062171353711639e-05,,0,1,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,2.0,201.0,2,790284465.9346219,0.02878869775411185,0.00798803679446443,1147.0832576583095,0.002605246629118,0.0007948969476796942,0,1,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,2.0,201.0,2,1596484088.142202,0.013875722066486101,0.0017404406712469703,1450.068963877236,0.00116920891163595,0.0001940397800824545,0,1,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,2.0,201.0,2,3198238305.1719217,0.00860361199942005,0.000721459467027885,1827.9770239256288,0.00068591292281725,3.9358478203319294e-05,0,1,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,2.0,201.0,2,6368819972.300732,0.00412163162573755,0.0016643437567978446,2299.7825984209894,0.00029194774370295,8.163375737804079e-05,0,1,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,4.0,201.0,1,12713151508.920866,0.0034166582615384,,2895.6864471140507,0.0002515259645509,,0,1,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,4.0,201.0,1,25468270205.310867,0.001178751551508,,3650.3424496887937,6.638450752066352e-05,,0,1,0
Rhizaria_others,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,4.0,201.0,1,790284465.9346219,0.0082064418859443,,1147.0832576583095,0.0007783503265025,,0,1,1
Rhizaria_others,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,4.0,201.0,1,1596484088.142202,0.0017051527959895,,1450.068963877236,0.000180195276683,,0,1,1
Rhizaria_others,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,4.0,201.0,1,3198238305.1719217,0.0014685010592779,,1827.9770239256288,0.0001259547475856,,0,1,1
Rhizaria_others,1.0,2015,05,North Atlantic Ocean,13.5,-28.5,4.0,201.0,1,6368819972.300732,0.0011987361906416,,2299.7825984209894,7.770478380417774e-05,,0,1,1
Aggregate,0.9932203389830508,2015,05,North Atlantic Ocean,13.5,-21.5,17.0,201.0,1,790284465.9346219,0.0515672889546783,,1147.0832576583095,0.0043564068373646,,0,0,0
Aggregate,0.9932203389830508,2015,05,North Atlantic Ocean,13.5,-21.5,17.0,201.0,1,1596484088.142202,0.0394463203509385,,1450.068963877236,0.0032922727658499,,0,0,0
Aggregate,0.9932203389830508,2015,05,North Atlantic Ocean,13.5,-21.5,17.0,201.0,1,3198238305.1719217,0.0301484383364096,,1827.9770239256288,0.0022040300548372,,0,0,0
Aggregate,0.9932203389830508,2015,05,North Atlantic Ocean,13.5,-21.5,17.0,201.0,1,6368819972.300732,0.0173207839038129,,2299.7825984209894,0.0012797401284611,,0,0,0
Aggregate,0.9932203389830508,2015,05,North Atlantic Ocean,13.5,-21.5,17.0,201.0,1,12713151508.920866,0.016449766747264,,2895.6864471140507,0.0011095837477085,,0,0,0
Aggregate,0.9932203389830508,2015,05,North Atlantic Ocean,13.5,-21.5,17.0,201.0,1,25468270205.310867,0.0048313746925947,,3650.3424496887937,0.0003074916313903,,0,0,0
Aggregate,0.9932203389830508,2015,05,North Atlantic Ocean,13.5,-21.5,17.0,201.0,1,50950559778.40595,0.0020323920563755,,4599.565196841983,0.0001269663016353,,0,0,0
Aggregate,0.9932203389830508,2015,05,North Atlantic Ocean,13.5,-21.5,17.0,201.0,1,101705212071.36678,0.0004917215392439,,5791.372894228102,2.935590680598917e-05,,0,0,0
Collodaria_others,1.0,2015,05,North Atlantic Ocean,13.5,-21.5,17.0,201.0,1,3198238305.1719217,0.011140690532796,,1827.9770239256288,0.0008211092361158,,1,1,0
Collodaria_others,1.0,2015,05,North Atlantic Ocean,13.5,-21.5,17.0,201.0,1,6368819972.300732,0.0063959245863546,,2299.7825984209894,0.0004799025481729,,1,1,0
Collodaria_others,1.0,2015,05,North Atlantic Ocean,13.5,-21.5,17.0,201.0,1,12713151508.920866,0.0004385866392337,,2895.6864471140507,3.698612492361793e-05,,1,1,0
