PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,PSD_slope_mean,PSD_slope_std,PSD_intercept_mean,PSD_intercept_std,PSD_r2_mean,PSD_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Rhizaria,1.0,2011,05,South Pacific Ocean,-1.5,-84.5,0.0,50.9,2,-1.0633724733911778,0.19926210410559994,6.927795628202897,1.2781106963396969,0.8736477161518166,0.10276231617214007,-3.3538498629772504,0.6500845270901127,6.742904095120661,1.458109413045085,0.8773432758934461,0.0696992957452869,5.0,0,0,0
Rhizaria,1.0,2011,05,South Pacific Ocean,-1.5,-84.5,0.0,200.0,2,-1.0633724733911778,0.19926210410559994,6.927795628202897,1.2781106963396969,0.8736477161518166,0.10276231617214007,-3.3538498629772504,0.6500845270901127,6.742904095120661,1.458109413045085,0.8773432758934461,0.0696992957452869,5.0,0,0,0
Actinopterygii,1.0,2011,05,North Pacific Ocean,0.5,-84.5,0.0,118.9,2,-0.18003186964642104,0.10142872359685805,-2.046794052417315,1.1748740749682984,0.13716477911036756,0.09167300189770801,-0.7305377310379394,0.5511662405572314,-2.4851584978512427,2.0879119561989525,0.5815606924442136,0.5917509749098386,3.0,0,1,1
Actinopterygii,1.0,2011,05,North Pacific Ocean,0.5,-84.5,0.0,249.5,2,-0.18003186964642104,0.10142872359685805,-2.046794052417315,1.1748740749682984,0.13716477911036756,0.09167300189770801,-0.7305377310379394,0.5511662405572314,-2.4851584978512427,2.0879119561989525,0.5815606924442136,0.5917509749098386,3.0,0,1,1
Carnivorous_gelatinous,1.0,2011,05,North Pacific Ocean,0.5,-84.5,0.0,118.9,1,-0.6886657545465249,,4.59270154377683,,0.8956251004248982,,-2.4301860596328737,,4.865880036795112,,0.942735688781579,,8.0,0,0,0
Crustaceans,1.0,2011,05,North Pacific Ocean,0.5,-84.5,0.0,118.9,2,-0.9665001231500765,0.134319587127312,7.286638090014036,1.7585009511526533,0.9518811557832821,0.04011666966829701,-3.1756362201536765,0.4591357239033557,7.342244544040946,1.9905774644045753,0.9617610134253627,0.035184740763561914,10.0,0,0,0
Crustaceans,1.0,2011,05,North Pacific Ocean,0.5,-84.5,0.0,249.5,2,-0.9665001231500765,0.134319587127312,7.286638090014036,1.7585009511526533,0.9518811557832821,0.04011666966829701,-3.1756362201536765,0.4591357239033557,7.342244544040946,1.9905774644045753,0.9617610134253627,0.035184740763561914,10.0,0,0,0
Detritus,1.0,2011,05,North Pacific Ocean,0.5,-84.5,0.0,249.5,2,-0.732868744089493,0.34286750049876874,4.095487787655145,4.18936936930853,0.9111630128865282,0.07872602115430408,-2.4383827354046357,1.0007845342979977,4.0102847053257085,4.20606336467987,0.9276345251758286,0.061454865647799804,8.0,0,0,0
Detritus,1.0,2011,05,North Pacific Ocean,0.5,-84.5,0.0,118.9,2,-0.732868744089493,0.34286750049876874,4.095487787655145,4.18936936930853,0.9111630128865282,0.07872602115430408,-2.4383827354046357,1.0007845342979977,4.0102847053257085,4.20606336467987,0.9276345251758286,0.061454865647799804,8.0,0,0,0
Filter_feeder_gelatinous,1.0,2011,05,North Pacific Ocean,0.5,-84.5,0.0,118.9,2,-0.6691115256463763,0.3781128236452132,3.4826922171903547,4.154468973535868,0.8353523704456147,0.0942278583971621,-2.334479533795163,1.132415943892139,3.6063449281892197,4.265521832896445,0.8945191437186808,0.040103012815823125,4.0,0,1,0
Filter_feeder_gelatinous,1.0,2011,05,North Pacific Ocean,0.5,-84.5,0.0,249.5,2,-0.6691115256463763,0.3781128236452132,3.4826922171903547,4.154468973535868,0.8353523704456147,0.0942278583971621,-2.334479533795163,1.132415943892139,3.6063449281892197,4.265521832896445,0.8945191437186808,0.040103012815823125,4.0,0,1,0
Mollusca,1.0,2011,05,North Pacific Ocean,0.5,-84.5,0.0,118.9,2,-0.5830362903757016,0.266001939787736,2.4239875321904725,2.4369119273415665,0.7349643217293195,0.1567894466883632,-2.0299388237680978,0.7872547282737049,2.417420293000194,2.4709641489178087,0.7769194435168967,0.15105875044072517,4.0,0,1,1
Mollusca,1.0,2011,05,North Pacific Ocean,0.5,-84.5,0.0,249.5,2,-0.5830362903757016,0.266001939787736,2.4239875321904725,2.4369119273415665,0.7349643217293195,0.1567894466883632,-2.0299388237680978,0.7872547282737049,2.417420293000194,2.4709641489178087,0.7769194435168967,0.15105875044072517,4.0,0,1,1
Rhizaria,1.0,2011,05,North Pacific Ocean,0.5,-84.5,0.0,118.9,1,-1.2120040433930177,,8.303962290619054,,0.9840953390737252,,-3.8309113304774893,,8.220518269281822,,0.9845267053754346,,5.0,0,0,0
Actinopterygii,1.0,2011,05,North Pacific Ocean,1.5,-84.5,0.3,200.0,1,-1.4998913341393156,,10.345605428951227,,0.8880180498903869,,-4.896949747698781,,10.958596964619877,,0.8765973983035537,,4.0,0,1,0
Carnivorous_gelatinous,1.0,2011,05,North Pacific Ocean,1.5,-84.5,0.3,200.0,1,-0.7260662729720012,,4.450182923396711,,0.8174891792312169,,-2.514142778694072,,4.655897186170724,,0.8645420848616842,,11.0,0,0,0
Crustaceans,1.0,2011,05,North Pacific Ocean,1.5,-84.5,0.3,200.0,1,-1.4987497147819058,,11.87472443099931,,0.9697341557593907,,-4.820713620304755,,12.253379834679613,,0.9740729466427492,,10.0,0,0,0
Detritus,1.0,2011,05,North Pacific Ocean,1.5,-84.5,0.3,200.0,1,-1.108764530929348,,7.597760963100151,,0.8679740477624123,,-3.5782490288714572,,7.648481906199223,,0.8880720159730214,,13.0,0,0,0
Filter_feeder_gelatinous,1.0,2011,05,North Pacific Ocean,1.5,-84.5,0.3,200.0,1,-0.5601565738244081,,1.8196010905864193,,0.5093830926443863,,-2.0703410544790386,,2.117128233305424,,0.635358311911425,,9.0,0,0,1
Mollusca,1.0,2011,05,North Pacific Ocean,1.5,-84.5,0.3,200.0,1,-0.6099841734860169,,2.0217431724758743,,0.7141677645511338,,-2.0395603566205156,,1.746660205820893,,0.7770755049021763,,12.0,0,0,1
Rhizaria,1.0,2011,05,North Pacific Ocean,1.5,-84.5,0.3,200.0,1,-1.5380993962366516,,9.707733358609136,,0.9046751783853556,,-4.630194592742239,,9.285209364783467,,0.9155772442951094,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2011,05,North Pacific Ocean,2.5,-84.5,0.0,152.1,1,-0.5322669468943553,,3.1380666735787344,,0.6936756509196665,,-1.7637945182021089,,2.6872792169413082,,0.7260855916645091,,6.0,0,0,1
Crustaceans,1.0,2011,05,North Pacific Ocean,2.5,-84.5,0.0,152.1,1,-0.9521861663096387,,7.419793310803945,,0.9215050834014037,,-3.181983588418125,,7.634945278677348,,0.9360916899874347,,10.0,0,0,0
Detritus,1.0,2011,05,North Pacific Ocean,2.5,-84.5,0.0,152.1,1,-0.9726834441508571,,7.010387893505736,,0.957873145177699,,-3.145659514232218,,6.9525004717515735,,0.9670514904719105,,13.0,0,0,0
Filter_feeder_gelatinous,1.0,2011,05,North Pacific Ocean,2.5,-84.5,0.0,152.1,1,-0.8298699105881442,,5.500564419056561,,0.8118982300184253,,-2.745616880121686,,5.458660335975889,,0.8208315219395709,,8.0,0,0,0
Mollusca,1.0,2011,05,North Pacific Ocean,2.5,-84.5,0.0,152.1,1,-0.21000937516990847,,-0.4984025424118228,,0.38443978363654996,,-1.0911820754483346,,-0.11106157454751342,,0.6884859718844011,,6.0,0,0,1
Other_zooplankton,1.0,2011,05,North Pacific Ocean,2.5,-84.5,0.0,152.1,1,-0.8497156248594271,,4.551274917203332,,0.9252710318217354,,-2.487440820292483,,3.606682739406843,,0.9640588764882463,,4.0,0,1,0
Rhizaria,1.0,2011,05,North Pacific Ocean,2.5,-84.5,0.0,152.1,1,-1.1336803151560206,,7.322529073752946,,0.9573846394796475,,-3.6598069896025853,,7.42055967175108,,0.9444960522180788,,6.0,0,0,0
Carnivorous_gelatinous,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,93.96926208,1,-0.4394963629987052,,0.46027471481957516,,0.44248152189005363,,-1.4535442679272037,,-0.08254965010162518,,0.47993748584779194,,5.0,0,0,1
Crustaceans,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,98.4807753,2,-1.1380633169294359,0.21471413757944174,8.526614911185282,2.2471492980047905,0.9758988836374192,0.002390347320853228,-3.7512901113401487,0.6348707663937438,8.824414867069496,2.2971802542793003,0.9757839732501534,0.0012534246945202416,10.0,0,0,0
Crustaceans,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,93.96926208,2,-1.1380633169294359,0.21471413757944174,8.526614911185282,2.2471492980047905,0.9758988836374192,0.002390347320853228,-3.7512901113401487,0.6348707663937438,8.824414867069496,2.2971802542793003,0.9757839732501534,0.0012534246945202416,10.0,0,0,0
Detritus,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,98.4807753,2,-1.0390198810421714,0.13792872022662567,6.88161711535116,1.4122214349462132,0.866002116171092,0.1234507902900598,-3.484873033081099,0.37669908654489653,7.236621011978067,1.3443872626359885,0.869616564237621,0.11471162642229522,8.0,0,0,0
Detritus,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,93.96926208,2,-1.0390198810421714,0.13792872022662567,6.88161711535116,1.4122214349462132,0.866002116171092,0.1234507902900598,-3.484873033081099,0.37669908654489653,7.236621011978067,1.3443872626359885,0.869616564237621,0.11471162642229522,8.0,0,0,0
Filter_feeder_gelatinous,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,98.4807753,2,-0.5219544444291202,0.12367886354078357,2.3641702591622593,1.1546688454786163,0.6416112105671847,0.27125237535287994,-1.8980827832317178,0.3057662243237735,2.47458166154415,0.9756379502108949,0.7321998553553685,0.211003793750153,11.0,0,0,1
Filter_feeder_gelatinous,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,93.96926208,2,-0.5219544444291202,0.12367886354078357,2.3641702591622593,1.1546688454786163,0.6416112105671847,0.27125237535287994,-1.8980827832317178,0.3057662243237735,2.47458166154415,0.9756379502108949,0.7321998553553685,0.211003793750153,11.0,0,0,1
Mollusca,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,98.4807753,2,-0.9426298859791418,0.2229217791146386,5.868175690848542,1.5947213556046027,0.8311660147209811,0.020984893597094326,-2.886212617240524,0.44672097900990704,5.3817091000566375,1.0743568113897903,0.856830375641612,0.05479097990451853,3.0,0,1,0
Mollusca,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,93.96926208,2,-0.9426298859791418,0.2229217791146386,5.868175690848542,1.5947213556046027,0.8311660147209811,0.020984893597094326,-2.886212617240524,0.44672097900990704,5.3817091000566375,1.0743568113897903,0.856830375641612,0.05479097990451853,3.0,0,1,0
Actinopterygii,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,98.4807753,1,-0.21287961373872713,,-1.3687092939415049,,0.4375195797462852,,-0.9785329979308537,,-1.3800094559912006,,0.4373109023993986,,4.0,0,1,1
Carnivorous_gelatinous,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,98.4807753,1,-0.5688449158063591,,2.673292634652555,,0.957503787173025,,-2.053932402212894,,2.848038306192207,,0.9829983084361323,,6.0,0,0,0
Crustaceans,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,93.96926208,2,-1.2964655391035769,0.04156895434092691,10.175614568921834,0.4494033971516242,0.944602911483371,0.04476534271182273,-4.2307433093817775,0.16105082873955084,10.542307300787003,0.5630410763270819,0.953109559043207,0.03313767004434477,8.0,0,0,0
Crustaceans,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,98.4807753,2,-1.2964655391035769,0.04156895434092691,10.175614568921834,0.4494033971516242,0.944602911483371,0.04476534271182273,-4.2307433093817775,0.16105082873955084,10.542307300787003,0.5630410763270819,0.953109559043207,0.03313767004434477,8.0,0,0,0
Detritus,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,98.4807753,2,-1.05607148258167,0.14376921792463015,7.210550684883781,1.3081215709648477,0.918996727545748,0.040061302291299124,-3.5434559075564422,0.3693728947124119,7.598537630603541,1.1810537130542231,0.9335605536672829,0.036840741353898594,10.0,0,0,0
Filter_feeder_gelatinous,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,93.96926208,2,-0.7670256605441376,0.08841607738059379,5.064545580446172,0.9564278068999583,0.7673715549821811,0.03450423125305375,-2.604476791800786,0.27371063062492823,5.161067088433961,1.0032751433362441,0.8113924106895717,0.03471406629665907,9.0,0,0,1
Filter_feeder_gelatinous,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,98.4807753,2,-0.7670256605441376,0.08841607738059379,5.064545580446172,0.9564278068999583,0.7673715549821811,0.03450423125305375,-2.604476791800786,0.27371063062492823,5.161067088433961,1.0032751433362441,0.8113924106895717,0.03471406629665907,9.0,0,0,1
Mollusca,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,98.4807753,2,-2.442685065227667,1.4088990189004749,16.770684981981375,10.375634176873117,0.8143304818291945,0.021873643154367815,-7.537821001715608,4.689116903733599,17.11567959975758,12.002999944773357,0.8926907363887638,0.04392231847766847,3.0,1,1,0
Other_zooplankton,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,98.4807753,1,-0.7390700317762455,,3.5885611337999737,,0.8667485498769751,,-2.4704253290136986,,3.526305404556899,,0.9254935422654987,,6.0,0,0,0
Carnivorous_gelatinous,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,92.08987684,2,-0.8362434845550428,0.4421300078341588,4.800842484019662,4.329952824191684,0.6991834219308005,0.14092247130167354,-2.7328301163214808,1.207944641245185,4.6677694775111345,4.130996101298319,0.7494204674092744,0.06851926593126928,6.0,0,0,1
Carnivorous_gelatinous,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,21.66577057,2,-0.8362434845550428,0.4421300078341588,4.800842484019662,4.329952824191684,0.6991834219308005,0.14092247130167354,-2.7328301163214808,1.207944641245185,4.6677694775111345,4.130996101298319,0.7494204674092744,0.06851926593126928,6.0,0,0,1
Crustaceans,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,21.66577057,2,-1.8261584672991207,0.5988912566135636,14.639237056446362,5.10521567890291,0.9545821256191176,0.01854453187562843,-5.6864214814844125,1.747305953652283,14.74937934007119,5.119071974187706,0.9545474750961114,0.018635304086189092,5.0,0,0,0
Crustaceans,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,92.08987684,2,-1.8261584672991207,0.5988912566135636,14.639237056446362,5.10521567890291,0.9545821256191176,0.01854453187562843,-5.6864214814844125,1.747305953652283,14.74937934007119,5.119071974187706,0.9545474750961114,0.018635304086189092,5.0,0,0,0
Detritus,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,21.66577057,2,-1.1763750747927162,0.5339833235791519,8.818954630852483,3.8588909067659434,0.8559357530642586,0.015928026772383433,-3.8033042404051267,1.5244299310437464,8.948912958038992,3.7933772718692547,0.8805312351567509,0.020319096898672565,8.0,0,0,0
Detritus,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,92.08987684,2,-1.1763750747927162,0.5339833235791519,8.818954630852483,3.8588909067659434,0.8559357530642586,0.015928026772383433,-3.8033042404051267,1.5244299310437464,8.948912958038992,3.7933772718692547,0.8805312351567509,0.020319096898672565,8.0,0,0,0
Filter_feeder_gelatinous,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,21.66577057,2,-1.1282604001970533,0.4123953157719217,8.349944091268174,4.132474549002006,0.8375178910815866,0.118155937346744,-3.6525871174403024,1.2545992716231287,8.446355823916978,4.305375127896634,0.8503995104765485,0.10867783318813874,7.0,0,0,0
Mesophytoplankton,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,21.66577057,1,-0.547617502972061,,2.9358472037945775,,0.4703941907369523,,-1.3344538046642898,,1.4106951472735214,,0.4666038831045195,,4.0,0,1,1
Mollusca,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,21.66577057,2,-1.2412723823741176,1.3468580913815225,7.4201619667401,10.493527620946931,0.7764300960835181,0.1181981177268875,-3.4905294355544974,4.4671823090403775,6.285188428288537,11.95444768141791,0.8118809343293605,0.2639323120377387,3.0,0,1,1
Other_zooplankton,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,21.66577057,2,-1.670501574087723,0.563789635807359,11.931312586316661,4.52735722237108,0.7318608070363805,0.32729426399394596,-5.264181507260721,1.684386527431373,12.163582446489343,4.675301216138387,0.7444484700548645,0.28780697107240993,3.0,0,1,1
Crustaceans,1.0,2011,05,North Atlantic Ocean,45.5,-4.5,0.0,99.61946981,1,-1.0228905100727348,,7.537418452042086,,0.9524739316029296,,-3.376589536027294,,7.716080926779071,,0.9491258252883125,,12.0,0,0,0
Detritus,1.0,2011,05,North Atlantic Ocean,45.5,-4.5,0.0,99.61946981,1,-1.0793962719680237,,7.000226537681634,,0.9514516302501399,,-3.232884043758264,,6.356219279872044,,0.9427572787850748,,5.0,0,0,0
Filter_feeder_gelatinous,1.0,2011,05,North Atlantic Ocean,45.5,-4.5,0.0,99.61946981,1,-0.4154405732538392,,0.8223450781008674,,0.3102061497668094,,-1.5235044357534955,,0.719105561356149,,0.39806660126673377,,8.0,0,0,1
Actinopterygii,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,93.96926208,1,-0.08423437292519773,,-2.8248294360235513,,0.5135759449960542,,-0.3395847390045305,,-3.6561893898703777,,0.9999911384602537,,3.0,0,1,1
Carnivorous_gelatinous,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,98.4807753,1,-0.7320116423119624,,3.9949674013683505,,0.6933661054743179,,-2.4306043125223424,,3.803805330500185,,0.7282570139239786,,6.0,0,0,1
Crustaceans,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,93.96926208,3,-1.234042037403546,0.16785247298981384,9.448141913118349,1.4361537723172235,0.8845558574155558,0.061252893437446734,-3.9811924259651335,0.49948627249981975,9.606846787446722,1.4607485572656096,0.8981343671767291,0.049258988774384706,9.0,0,0,0
Crustaceans,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,96.59258263,3,-1.234042037403546,0.16785247298981384,9.448141913118349,1.4361537723172235,0.8845558574155558,0.061252893437446734,-3.9811924259651335,0.49948627249981975,9.606846787446722,1.4607485572656096,0.8981343671767291,0.049258988774384706,9.0,0,0,0
Detritus,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,93.96926208,3,-1.0863336635485492,0.23406703346187183,7.2592344343836785,2.369171981221422,0.7924186960139904,0.15659674303007165,-3.557266804452348,0.7551703963017485,7.442622269188335,2.5938638963029197,0.8167946158456415,0.14681119227741538,8.0,0,0,1
Detritus,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,98.4807753,3,-1.0863336635485492,0.23406703346187183,7.2592344343836785,2.369171981221422,0.7924186960139904,0.15659674303007165,-3.557266804452348,0.7551703963017485,7.442622269188335,2.5938638963029197,0.8167946158456415,0.14681119227741538,8.0,0,0,1
Detritus,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,96.59258263,3,-1.0863336635485492,0.23406703346187183,7.2592344343836785,2.369171981221422,0.7924186960139904,0.15659674303007165,-3.557266804452348,0.7551703963017485,7.442622269188335,2.5938638963029197,0.8167946158456415,0.14681119227741538,8.0,0,0,1
Filter_feeder_gelatinous,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,93.96926208,3,-1.264798517715301,0.02182527097016307,9.546694054586407,0.4407183797816367,0.7299557791030189,0.18058979925318225,-4.116747525541743,0.11839259720875926,9.835176897237274,0.6776565640571925,0.738332555549977,0.18671840086929425,6.0,0,0,1
Mollusca,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,93.96926208,1,-4.57647796580074,,34.82138684171257,,0.7997830376927497,,-14.305676603759354,,36.733429235037526,,0.7705661709038985,,3.0,1,1,1
Other_zooplankton,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,93.96926208,2,-0.03292159834174643,0.6380008997234142,-1.9504733817200552,5.5583629638677445,0.43171527809644494,0.5355747547598454,0.29245925703363473,1.0449554007652797,-4.218650253209821,2.984382414308249,0.5057833653576236,0.653310763821848,3.0,0,1,1
Other_zooplankton,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,96.59258263,2,-0.03292159834174643,0.6380008997234142,-1.9504733817200552,5.5583629638677445,0.43171527809644494,0.5355747547598454,0.29245925703363473,1.0449554007652797,-4.218650253209821,2.984382414308249,0.5057833653576236,0.653310763821848,3.0,0,1,1
Actinopterygii,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,100.0,1,-1.143952010834376,,7.844606288459298,,0.4416060974732582,,-3.786375799929871,,8.177304696721741,,0.48566150606469227,,5.0,0,0,1
Carnivorous_gelatinous,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,93.96926208,4,-0.881666771720352,0.5346662761373645,6.07737135293121,5.045554071964869,0.5545507010217268,0.2278461820311562,-2.797432368509765,1.5283492519103015,5.668745340999512,4.9437887065051855,0.6130043298653414,0.2459716648007921,4.0,0,1,1
Carnivorous_gelatinous,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,77.70318645,4,-0.881666771720352,0.5346662761373645,6.07737135293121,5.045554071964869,0.5545507010217268,0.2278461820311562,-2.797432368509765,1.5283492519103015,5.668745340999512,4.9437887065051855,0.6130043298653414,0.2459716648007921,4.0,0,1,1
Carnivorous_gelatinous,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,100.0,4,-0.881666771720352,0.5346662761373645,6.07737135293121,5.045554071964869,0.5545507010217268,0.2278461820311562,-2.797432368509765,1.5283492519103015,5.668745340999512,4.9437887065051855,0.6130043298653414,0.2459716648007921,4.0,0,1,1
Crustaceans,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,99.61946981,4,-1.3734359176364217,0.2983858660203306,10.973116750750213,2.570519033723667,0.867993942232797,0.06219033568765405,-4.373694003779043,0.901161320982211,11.09848822781833,2.6372909654755383,0.8860051971614885,0.050872035027089216,8.0,0,0,0
