PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,biovolume_size_class,normalized_biovolume_mean,normalized_biovolume_std,equivalent_circular_diameter_mean,normalized_abundance_mean,normalized_abundance_std,QC_3std_dev,QC_min_n_size_bins,QC_R2
Crustaceans,1.0,2015,04,South Pacific Ocean,-3.5,-150.5,2.0,201.0,1,12713151508.920866,0.0004378632086339,,2895.6864471140507,3.1408536821570284e-05,,0,0,1
Crustaceans,1.0,2015,04,South Pacific Ocean,-2.5,-151.5,2.0,201.0,1,790284465.9346219,0.0027798270247221,,1147.0832576583095,0.0002679824449288,,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-2.5,-151.5,2.0,201.0,2,1596484088.142202,0.0033764927118764,0.0015840263876212262,1450.068963877236,0.00028390122113965,0.00016752793179478515,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-2.5,-151.5,2.0,201.0,2,3198238305.1719217,0.00175241347061855,0.00045595572649527813,1827.9770239256288,0.00011876064851132893,5.010318092187046e-05,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-2.5,-151.5,2.0,201.0,1,6368819972.300732,0.0005350508615527,,2299.7825984209894,3.5671200550667325e-05,,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-2.5,-151.5,2.0,201.0,2,25468270205.310867,0.0005371085489924499,0.00015247890398919177,3650.3424496887937,3.17073865620204e-05,1.7435531181957382e-06,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-2.5,-151.5,2.0,201.0,2,790284465.9346219,0.0055527007606909,0.0007404599810996139,1147.0832576583095,0.00050937033436305,3.761038106581795e-05,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-2.5,-151.5,2.0,201.0,2,1596484088.142202,0.0041949380784037996,7.913010568942432e-05,1450.068963877236,0.00036494849020665004,1.0315202991421649e-05,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-2.5,-151.5,2.0,201.0,1,3198238305.1719217,0.0004695332517971,,1827.9770239256288,3.854723687505323e-05,,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-2.5,-151.5,2.0,201.0,1,6368819972.300732,0.0006091253334477,,2299.7825984209894,3.855743229805491e-05,,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-1.5,-151.5,2.0,201.0,1,790284465.9346219,0.0063746932953036,,1147.0832576583095,0.0005595342466936,,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-1.5,-151.5,3.0,201.0,2,1596484088.142202,0.00266925781676165,0.0004657796611186226,1450.068963877236,0.00021937719077149998,1.7136664794624833e-05,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-1.5,-151.5,3.0,201.0,2,3198238305.1719217,0.0013555998926646,0.00039182548984268036,1827.9770239256288,0.0001238033506843151,3.849723352476704e-05,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-1.5,-151.5,3.0,201.0,1,6368819972.300732,0.0010138990497271,,2299.7825984209894,7.986109953792517e-05,,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-1.5,-151.5,3.0,201.0,2,790284465.9346219,0.0092813196770158,0.0050094002601809426,1147.0832576583095,0.00089520684376495,0.000395582647266757,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-1.5,-151.5,3.0,201.0,2,1596484088.142202,0.00381311064773435,0.0011836514870523388,1450.068963877236,0.00030040031570065,0.0001317206669352784,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-1.5,-151.5,3.0,201.0,2,3198238305.1719217,0.00108175685115715,0.0006320256511893743,1827.9770239256288,9.965792673380756e-05,7.2644019544823e-05,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-1.5,-151.5,3.0,201.0,1,6368819972.300732,0.0002406388210722,,2299.7825984209894,1.9965274884481293e-05,,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-1.5,-151.5,2.0,201.0,1,790284465.9346219,0.0029837161558859,,1147.0832576583095,0.0002797671233468,,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-1.5,-151.5,2.0,201.0,1,1596484088.142202,0.0015693730822176,,1450.068963877236,0.0001554448041662,,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-1.5,-151.5,2.0,201.0,1,6368819972.300732,0.0005911036838949,,2299.7825984209894,4.468783393794173e-05,,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-1.5,-150.5,2.0,201.0,1,790284465.9346219,0.0046912767683373,,1147.0832576583095,0.0003706604033563,,0,1,1
Crustaceans,1.0,2015,04,South Pacific Ocean,-1.5,-150.5,2.0,201.0,1,1596484088.142202,0.0012482594448072,,1450.068963877236,9.807005797338468e-05,,0,1,1
Crustaceans,1.0,2015,04,South Pacific Ocean,-1.5,-150.5,2.0,201.0,1,3198238305.1719217,0.0013097616293693,,1827.9770239256288,9.140002353834732e-05,,0,1,1
Detritus,1.0,2015,04,South Pacific Ocean,-1.5,-150.5,2.0,201.0,1,790284465.9346219,0.0097712309734733,,1147.0832576583095,0.0009001752652938,,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-1.5,-150.5,2.0,201.0,1,1596484088.142202,0.0026502067343925,,1450.068963877236,0.0002451751449334,,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-1.5,-150.5,2.0,201.0,1,3198238305.1719217,0.0012888992255798,,1827.9770239256288,9.140002353834732e-05,,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-1.5,-150.5,2.0,201.0,1,1596484088.142202,0.0061864883849702,,1450.068963877236,0.0004903502898669,,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-1.5,-150.5,2.0,201.0,1,3198238305.1719217,0.0031549131448022,,1827.9770239256288,0.0002285000588458,,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-1.5,-150.5,2.0,201.0,1,6368819972.300732,0.0013319524876431,,2299.7825984209894,8.458060380670537e-05,,0,1,0
Carnivorous_gelatinous,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,1,790284465.9346219,0.0010226471049618,,1147.0832576583095,8.796354010341476e-05,,0,1,1
Carnivorous_gelatinous,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,1,1596484088.142202,0.0009868564082435,,1450.068963877236,8.145748209899215e-05,,0,1,1
Carnivorous_gelatinous,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,1,3198238305.1719217,0.0002110418387096,,1827.9770239256288,2.1690662296722477e-05,,0,1,1
Carnivorous_gelatinous,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,1,6368819972.300732,0.0009748161709074,,2299.7825984209894,7.025307380134778e-05,,0,1,1
Crustaceans,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,2,1596484088.142202,0.00762526000501715,0.0040199475147996615,1450.068963877236,0.0006438712719582,0.00033458010551999634,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,2,3198238305.1719217,0.0028684986968284,0.001584663554431512,1827.9770239256288,0.00022435204835715,0.00011789272235328402,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,2,6368819972.300732,0.0013692731183023,0.00018868261141099382,2299.7825984209894,9.262201959847228e-05,3.247938017063796e-06,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,1,50950559778.40595,0.0001418296997163,,4599.565196841983,7.965700232589932e-06,,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,2,790284465.9346219,0.0211424321373084,0.0038942410570320042,1147.0832576583095,0.0018954797527399002,0.00041159629291381085,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,2,1596484088.142202,0.00787509175753485,0.0013203561162574125,1450.068963877236,0.00065333768179665,0.00014573926619021165,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,2,3198238305.1719217,0.0032356866087888503,0.001124486424530102,1827.9770239256288,0.00027168560996935,0.00012348202954684255,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,1,6368819972.300732,0.0001714172874501,,2299.7825984209894,1.003615340019254e-05,,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,1,12713151508.920866,0.0001240061451892,,2895.6864471140507,9.281845028545616e-06,,0,1,0
Mesophytoplankton,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,2,1596484088.142202,0.0013314657553703002,7.849221353225486e-05,1450.068963877236,0.00010739397004525,3.765939888006065e-06,0,1,0
Mesophytoplankton,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,2,3198238305.1719217,0.0009067781246739,0.0005188679431141058,1827.9770239256288,7.297646092767248e-05,4.185384318414533e-05,0,1,0
Mesophytoplankton,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,1,6368819972.300732,0.0004258668033321,,2299.7825984209894,3.010846020057762e-05,,0,1,0
Mesophytoplankton,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,1,12713151508.920866,0.0005895716935426,,2895.6864471140507,4.3892328278944094e-05,,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,1,790284465.9346219,0.0025755865599968,,1147.0832576583095,0.0002261919602659,,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,2,1596484088.142202,0.00227933386303865,0.0006342601499522749,1450.068963877236,0.0001798775906196,5.690256946508475e-05,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,2,3198238305.1719217,0.0012747836369919499,0.000777532632468141,1827.9770239256288,0.00010156021735397793,7.109876479852166e-05,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,2,6368819972.300732,0.00061167989279025,7.416835656157288e-05,2299.7825984209894,4.3801971449188e-05,5.172285071684189e-06,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,1,12713151508.920866,0.0004971130027522,,2895.6864471140507,2.784553508563684e-05,,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-0.5,-151.5,2.0,201.0,1,25468270205.310867,0.0005355560493459,,3650.3424496887937,3.429622055458543e-05,,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,3,790284465.9346219,0.004030808483291167,0.0005312737475870774,1147.0832576583095,0.00035135951611736665,4.932944046157182e-05,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,3,1596484088.142202,0.003196044327598967,0.0010469832826768383,1450.0689638772358,0.00026554059523576664,8.031794314667045e-05,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,3,3198238305.1719217,0.0019839754273594666,0.0013221623375836572,1827.9770239256288,0.0001507498539807103,9.227163939935914e-05,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,3,6368819972.300732,0.0005830555078526334,0.0001095935074871878,2299.7825984209894,4.14344426831313e-05,9.061919022675845e-06,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,1,12713151508.920866,0.0003403042670818,,2895.6864471140507,2.547173339503152e-05,,0,1,0
Crustaceans,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,1,25468270205.310867,0.0001783431036921,,3650.3424496887937,9.236318446767026e-06,,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,3,790284465.9346219,0.013994040837186068,0.0015292524537769208,1147.0832576583095,0.0012689806254187668,0.0001544971562018927,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,3,1596484088.142202,0.006638890247251567,0.0017803526902801267,1450.0689638772358,0.0005910267931295666,0.0001425441834496874,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,3,3198238305.1719217,0.0011471778459983,0.0004080553424763666,1827.9770239256288,8.802664365182245e-05,2.4956910526984346e-05,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,3,6368819972.300732,0.00034268712756076663,0.0002672513365948814,2299.7825984209894,2.5046293991779584e-05,2.2142125794585214e-05,0,1,0
Detritus,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,1,12713151508.920866,0.0001264418467872,,2895.6864471140507,9.998778299287148e-06,,0,1,0
Mesophytoplankton,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,2,1596484088.142202,0.001038248198527,0.00034485222837662006,1450.068963877236,7.924045189545959e-05,2.342275392509329e-05,0,1,1
Mesophytoplankton,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,2,3198238305.1719217,0.0002757350901451,0.00013964058480108173,1827.9770239256288,2.0722681974522433e-05,1.2784000278664832e-05,0,1,1
Mesophytoplankton,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,1,6368819972.300732,0.0001621650492011,,2299.7825984209894,1.0811349738930728e-05,,0,1,1
Mesophytoplankton,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,1,12713151508.920866,0.0001390527607038,,2895.6864471140507,1.273586669751576e-05,,0,1,1
Mesophytoplankton,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,1,25468270205.310867,0.0001908392683227,,3650.3424496887937,1.176468934431891e-05,,0,1,1
Mesophytoplankton,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,1,50950559778.40595,0.0002612725258632,,4599.565196841983,1.0929949379959858e-05,,0,1,1
Rhizaria,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,2,790284465.9346219,0.00227773227953905,0.0002687660741293502,1147.0832576583095,0.00019349237882395,2.476777707061706e-05,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,3,1596484088.142202,0.0015702320354541667,0.00033509947052021296,1450.0689638772358,0.00013061040289374625,2.869914496737032e-05,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,3,3198238305.1719217,0.0015454935706690333,0.00024409855214316015,1827.9770239256288,0.00011894278850053334,9.624245715170964e-06,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,3,6368819972.300732,0.0007003321542922333,0.0002720780029434403,2299.7825984209894,5.023216911967102e-05,2.236390197200537e-05,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,1,12713151508.920866,0.0012161851594188,,2895.6864471140507,7.999022639429719e-05,,0,1,0
Rhizaria,1.0,2015,04,South Pacific Ocean,-0.5,-150.5,2.0,201.0,2,25468270205.310867,0.00041881487453215003,0.0003477794115361095,3650.3424496887937,3.0289363869553785e-05,2.2475004889097066e-05,0,1,0
Crustaceans,1.0,2015,04,North Pacific Ocean,1.5,-151.5,2.0,201.0,2,790284465.9346219,0.0062957683686814,0.0002464301145384275,1147.0832576583095,0.00050257721861045,1.2859804791988077e-05,0,1,0
Crustaceans,1.0,2015,04,North Pacific Ocean,1.5,-151.5,2.0,201.0,2,1596484088.142202,0.0039485201180451,0.001732814126478937,1450.068963877236,0.00032962141834625,0.00014301834813612157,0,1,0
Crustaceans,1.0,2015,04,North Pacific Ocean,1.5,-151.5,3.0,201.0,1,3198238305.1719217,0.0004590884225625,,1827.9770239256288,4.259034931420356e-05,,0,1,0
Crustaceans,1.0,2015,04,North Pacific Ocean,1.5,-151.5,2.0,201.0,1,6368819972.300732,0.0014263071082301,,2299.7825984209894,0.0001114503810259,,0,1,0
Detritus,1.0,2015,04,North Pacific Ocean,1.5,-151.5,3.0,201.0,1,790284465.9346219,0.013951413214477,,1147.0832576583095,0.0013817550976244,,0,1,0
Detritus,1.0,2015,04,North Pacific Ocean,1.5,-151.5,3.0,201.0,1,1596484088.142202,0.0065304264130622,,1450.068963877236,0.0005483812189083,,0,1,0
Detritus,1.0,2015,04,North Pacific Ocean,1.5,-151.5,3.0,201.0,1,3198238305.1719217,0.0005949676608256,,1827.9770239256288,4.259034931420356e-05,,0,1,0
Detritus,1.0,2015,04,North Pacific Ocean,1.5,-151.5,3.0,201.0,1,6368819972.300732,0.0006824951583091,,2299.7825984209894,3.941265354075612e-05,,0,1,0
Rhizaria,1.0,2015,04,North Pacific Ocean,1.5,-151.5,3.0,201.0,1,790284465.9346219,0.0072107279054596,,1147.0832576583095,0.0006908775488122,,0,1,1
Rhizaria,1.0,2015,04,North Pacific Ocean,1.5,-151.5,2.0,201.0,2,1596484088.142202,0.0037636828791677997,0.0010574163411352457,1450.068963877236,0.0003120189382803,7.575735718728409e-05,0,1,1
Rhizaria,1.0,2015,04,North Pacific Ocean,1.5,-151.5,2.0,201.0,2,3198238305.1719217,0.00116045087727405,2.4923600700416087e-05,1827.9770239256288,8.273575299095106e-05,3.457675279755285e-06,0,1,1
Rhizaria,1.0,2015,04,North Pacific Ocean,1.5,-151.5,2.0,201.0,2,6368819972.300732,0.00102542364461105,0.00011418440534817773,2299.7825984209894,7.656278054940646e-05,3.1996957069329614e-06,0,1,1
Rhizaria,1.0,2015,04,North Pacific Ocean,1.5,-151.5,3.0,201.0,1,12713151508.920866,0.0016791404954911,,2895.6864471140507,0.0001093513005656,,0,1,1
Crustaceans,1.0,2015,04,North Pacific Ocean,1.5,-150.5,3.0,201.0,2,790284465.9346219,0.0051829482708093,0.0021616841999340737,1147.0832576583095,0.00050584874323945,0.00021405707326573945,0,1,0
Crustaceans,1.0,2015,04,North Pacific Ocean,1.5,-150.5,3.0,201.0,2,1596484088.142202,0.00213387670391055,0.0008416783912120864,1450.068963877236,0.00018737383647260002,7.928989757900321e-05,0,1,0
Crustaceans,1.0,2015,04,North Pacific Ocean,1.5,-150.5,2.0,201.0,1,3198238305.1719217,0.0031628143989045,,1827.9770239256288,0.0002268831692438,,0,1,0
Crustaceans,1.0,2015,04,North Pacific Ocean,1.5,-150.5,2.0,201.0,1,6368819972.300732,0.0004781186008639,,2299.7825984209894,3.4992542863288135e-05,,0,1,0
Crustaceans,1.0,2015,04,North Pacific Ocean,1.5,-150.5,3.0,201.0,1,12713151508.920866,0.0005590462232884,,2895.6864471140507,2.618367625389886e-05,,0,1,0
Detritus,1.0,2015,04,North Pacific Ocean,1.5,-150.5,3.0,201.0,2,790284465.9346219,0.00907360373868605,0.0006675166377853296,1147.0832576583095,0.00086770763136285,7.408541660220555e-05,0,1,0
Detritus,1.0,2015,04,North Pacific Ocean,1.5,-150.5,3.0,201.0,2,1596484088.142202,0.004044675849597,0.00012835636128478216,1450.068963877236,0.00036312788734324997,2.8743943718647575e-06,0,1,0
Detritus,1.0,2015,04,North Pacific Ocean,1.5,-150.5,3.0,201.0,2,3198238305.1719217,0.0017224210252768002,0.00047315900632147016,1827.9770239256288,0.0001332062967504,2.79515239485247e-05,0,1,0
Detritus,1.0,2015,04,North Pacific Ocean,1.5,-150.5,2.0,201.0,1,6368819972.300732,0.0004704687946459,,2299.7825984209894,3.4992542863288135e-05,,0,1,0
Rhizaria,1.0,2015,04,North Pacific Ocean,1.5,-150.5,2.0,201.0,1,790284465.9346219,0.0105806202578956,,1147.0832576583095,0.0010515359220907,,0,0,1
Rhizaria,1.0,2015,04,North Pacific Ocean,1.5,-150.5,2.0,201.0,1,1596484088.142202,0.0016954537346729,,1450.068963877236,0.0001622935071535,,0,0,1
Rhizaria,1.0,2015,04,North Pacific Ocean,1.5,-150.5,2.0,201.0,1,3198238305.1719217,0.0031892713190101,,1827.9770239256288,0.0002646970307845,,0,0,1
Rhizaria,1.0,2015,04,North Pacific Ocean,1.5,-150.5,2.0,201.0,1,6368819972.300732,0.0015840609979482,,2299.7825984209894,0.0001049776285898,,0,0,1
Rhizaria,1.0,2015,04,North Pacific Ocean,1.5,-150.5,2.0,201.0,1,12713151508.920866,0.00182680497595,,2895.6864471140507,0.0001294501377412,,0,0,1
Carnivorous_gelatinous,1.0,2015,04,North Pacific Ocean,2.5,-150.5,3.0,201.0,1,3198238305.1719217,0.0004328198534371,,1827.9770239256288,3.9011821341522535e-05,,0,1,0
Carnivorous_gelatinous,1.0,2015,04,North Pacific Ocean,2.5,-150.5,3.0,201.0,1,6368819972.300732,0.0002387619219038,,2299.7825984209894,1.805056102245373e-05,,0,1,0
Carnivorous_gelatinous,1.0,2015,04,North Pacific Ocean,2.5,-150.5,3.0,201.0,1,25468270205.310867,0.0001809566933793,,3650.3424496887937,1.5420898756594326e-05,,0,1,0
Crustaceans,1.0,2015,04,North Pacific Ocean,2.5,-150.5,3.0,201.0,1,1596484088.142202,0.0038507412032942,,1450.068963877236,0.000334870073989,,0,1,0
Crustaceans,1.0,2015,04,North Pacific Ocean,2.5,-150.5,3.0,201.0,1,3198238305.1719217,0.0017112686092634,,1827.9770239256288,0.0001365413746953,,0,1,0
Crustaceans,1.0,2015,04,North Pacific Ocean,2.5,-150.5,3.0,201.0,1,6368819972.300732,0.0006923731774405,,2299.7825984209894,5.415168306736118e-05,,0,1,0
Detritus,1.0,2015,04,North Pacific Ocean,2.5,-150.5,3.0,201.0,1,790284465.9346219,0.00619164978455,,1147.0832576583095,0.000610227587019,,0,1,0
Detritus,1.0,2015,04,North Pacific Ocean,2.5,-150.5,3.0,201.0,1,1596484088.142202,0.0020409927100889,,1450.068963877236,0.0001883644166188,,0,1,0
Detritus,1.0,2015,04,North Pacific Ocean,2.5,-150.5,3.0,201.0,1,3198238305.1719217,0.0003709657153289,,1827.9770239256288,3.9011821341522535e-05,,0,1,0
Rhizaria,1.0,2015,04,North Pacific Ocean,2.5,-150.5,3.0,201.0,1,790284465.9346219,0.0019232740045347,,1147.0832576583095,0.0001582071521901,,0,0,0
Rhizaria,1.0,2015,04,North Pacific Ocean,2.5,-150.5,3.0,201.0,1,1596484088.142202,0.0018520195504758,,1450.068963877236,0.0001465056573701,,0,0,0
Rhizaria,1.0,2015,04,North Pacific Ocean,2.5,-150.5,3.0,201.0,1,3198238305.1719217,0.0014777166317986,,1827.9770239256288,0.0001170354640245,,0,0,0
Rhizaria,1.0,2015,04,North Pacific Ocean,2.5,-150.5,3.0,201.0,1,6368819972.300732,0.0008780926141129,,2299.7825984209894,5.415168306736118e-05,,0,0,0
Rhizaria,1.0,2015,04,North Pacific Ocean,2.5,-150.5,3.0,201.0,1,12713151508.920866,0.0002170418076767,,2895.6864471140507,1.669389689534908e-05,,0,0,0
Rhizaria,1.0,2015,04,North Pacific Ocean,2.5,-150.5,3.0,201.0,1,50950559778.40595,0.0002841228555063,,4599.565196841983,1.4326739777829616e-05,,0,0,0
Carnivorous_gelatinous,1.0,2015,04,North Pacific Ocean,3.5,-151.5,2.0,201.0,1,1596484088.142202,0.0006394518949336,,1450.068963877236,4.11085007974333e-05,,0,1,0
Carnivorous_gelatinous,1.0,2015,04,North Pacific Ocean,3.5,-151.5,2.0,201.0,1,3198238305.1719217,0.0003406672873624,,1827.9770239256288,1.9156295092286345e-05,,0,1,0
Carnivorous_gelatinous,1.0,2015,04,North Pacific Ocean,3.5,-151.5,2.0,201.0,1,6368819972.300732,0.0001953017976639,,2299.7825984209894,1.7727030507002243e-05,,0,1,0
Crustaceans,1.0,2015,04,North Pacific Ocean,3.5,-151.5,2.0,201.0,1,790284465.9346219,0.0040263633378617,,1147.0832576583095,0.0003329389607904,,0,0,0
Crustaceans,1.0,2015,04,North Pacific Ocean,3.5,-151.5,2.0,201.0,1,1596484088.142202,0.0022999665365754,,1450.068963877236,0.0001849882535884,,0,0,0
Crustaceans,1.0,2015,04,North Pacific Ocean,3.5,-151.5,2.0,201.0,1,3198238305.1719217,0.000986030815469,,1827.9770239256288,7.662518036914538e-05,,0,0,0
Crustaceans,1.0,2015,04,North Pacific Ocean,3.5,-151.5,2.0,201.0,1,6368819972.300732,0.0012197461240363,,2299.7825984209894,8.863515253501123e-05,,0,0,0
Crustaceans,1.0,2015,04,North Pacific Ocean,3.5,-151.5,2.0,201.0,1,12713151508.920866,0.0001935551194842,,2895.6864471140507,1.6394682645956624e-05,,0,0,0
Rhizaria,1.0,2015,04,North Pacific Ocean,3.5,-151.5,2.0,201.0,1,790284465.9346219,0.0012654894267036,,1147.0832576583095,0.0001109796535968,,0,0,1
Rhizaria,1.0,2015,04,North Pacific Ocean,3.5,-151.5,2.0,201.0,1,1596484088.142202,0.000933923321582,,1450.068963877236,8.22170015948666e-05,,0,0,1
